transaction_id,user_id,amount,status,failure_reason,refund_time_hrs,hour_of_day,fraud_flag
TXN1857,1905,4477,success,NA,0,21,0
TXN1858,1684,6185,success,NA,0,13,0
TXN1859,1400,5623,success,NA,0,23,0
TXN1860,1921,4181,success,NA,0,4,0
TXN1861,1980,9950,success,NA,0,16,0
TXN1862,1475,7239,failed,NA,6,13,0
TXN1863,1701,4585,success,NA,0,17,0
TXN1864,1633,2826,failed,network,0,3,0
TXN1865,1557,9361,success,NA,0,19,0
TXN1866,1575,7747,success,NA,0,22,0
TXN1867,1129,8436,failed,user,0,1,0
TXN1868,1821,712,success,NA,0,6,1
TXN1869,1362,8721,success,NA,0,6,0
TXN1870,1704,8094,success,NA,0,6,0
TXN1871,1818,4268,failed,NA,0,12,0
TXN1872,1692,9665,success,NA,0,18,0
TXN1873,1291,5110,success,NA,0,21,0
TXN1874,1370,5924,success,NA,0,5,0
TXN1875,1793,5631,failed,bank,0,19,0
TXN1876,1028,2064,success,NA,0,16,0
TXN1877,1148,3839,success,NA,0,17,0
TXN1878,1778,9153,success,NA,0,23,0
TXN1879,1295,7198,success,NA,0,0,0
TXN1880,1010,7816,success,NA,0,22,0
TXN1881,1511,2414,success,NA,0,12,0
TXN1882,1675,3679,success,NA,0,18,0
TXN1883,1112,5969,success,NA,0,15,0
TXN1884,1186,5725,failed,network,0,9,0
TXN1885,1806,8922,success,NA,0,12,0
TXN1886,1743,6688,failed,user,0,9,0
TXN1887,1226,4701,success,NA,0,13,1
TXN1888,1309,659,failed,user,2,8,0
TXN1889,1097,7990,success,NA,0,20,0
TXN1890,1054,3916,success,NA,0,10,0
TXN1891,1622,421,failed,bank,0,2,0
TXN1892,1663,7048,failed,user,2,7,0
TXN1893,1757,665,success,NA,0,11,0
TXN1894,1405,6961,success,NA,0,2,1
TXN1895,1068,6060,success,NA,0,6,0
TXN1896,1311,2303,success,NA,0,13,0
TXN1897,1288,4992,success,NA,0,6,0
TXN1898,1761,914,success,NA,0,6,0
TXN1899,1547,1318,failed,bank,2,13,0
TXN1900,1750,7504,success,NA,0,11,0
TXN1901,1147,9026,success,NA,0,0,0
TXN1902,1466,4621,success,NA,0,4,0
TXN1903,1738,5279,success,NA,0,10,0
TXN1904,1243,2287,success,NA,0,0,0
TXN1905,1490,4104,success,NA,0,22,0
TXN1906,1848,985,success,NA,0,12,0
TXN1907,1957,6444,failed,NA,0,23,0
TXN1908,1506,7941,success,NA,0,22,0
TXN1909,1364,375,success,NA,0,16,0
TXN1910,1481,9776,success,NA,0,2,0
TXN1911,1200,7824,failed,bank,0,9,0
TXN1912,1153,3911,success,NA,0,18,0
TXN1913,1449,2035,success,NA,0,6,0
TXN1914,1500,4982,success,NA,0,19,0
TXN1915,1072,4653,failed,network,24,2,0
TXN1916,1712,2828,success,NA,0,21,0
TXN1917,1295,9512,success,NA,0,11,0
TXN1918,1016,8882,failed,bank,6,21,0
TXN1919,1640,7804,success,NA,0,9,0
TXN1920,1216,4128,success,NA,0,20,0
TXN1921,1060,1417,success,NA,0,11,0
TXN1922,1938,4092,success,NA,0,14,0
TXN1923,1615,2625,success,NA,0,5,0
TXN1924,1041,6804,success,NA,0,18,0
TXN1925,1024,1631,success,NA,0,4,0
TXN1926,1038,2036,success,NA,0,19,0
TXN1927,1802,2290,failed,user,0,1,0
TXN1928,1130,4016,success,NA,0,20,0
TXN1929,1497,7654,success,NA,0,18,0
TXN1930,1228,8370,success,NA,0,18,0
TXN1931,1107,6018,success,NA,0,3,0
TXN1932,1171,9093,success,NA,0,19,0
TXN1933,1434,7543,success,NA,0,4,0
TXN1934,1477,4153,failed,bank,48,6,0
TXN1935,1101,2126,success,NA,0,3,0
TXN1936,1865,5281,failed,network,0,10,0
TXN1937,1523,3044,pending,network,0,22,0
TXN1938,1274,3794,success,NA,0,2,0
TXN1939,1612,5644,success,NA,0,4,1
TXN1940,1043,7581,pending,network,0,19,0
TXN1941,1954,7421,pending,bank,0,14,0
TXN1942,1816,1694,success,NA,0,20,0
TXN1943,1956,3194,success,NA,0,17,0
TXN1944,1016,292,success,NA,0,15,0
TXN1945,1329,4135,pending,network,0,15,0
TXN1946,1568,8004,success,NA,0,9,0
TXN1947,1822,7319,success,NA,0,0,0
TXN1948,1496,7180,failed,user,0,22,1
TXN1949,1814,6878,success,NA,0,10,0
TXN1950,1011,8412,success,NA,0,16,0
TXN1951,1317,8894,success,NA,0,23,0
TXN1952,1591,6381,failed,bank,6,14,0
TXN1953,1215,3562,success,NA,0,6,0
TXN1954,1338,1549,success,NA,0,5,0
TXN1955,1775,2208,success,NA,0,14,0
TXN1956,1990,5212,success,NA,0,14,0
TXN1957,1660,4089,success,NA,0,6,0
TXN1958,1080,2085,success,NA,0,2,0
TXN1959,1726,8027,success,NA,0,13,0
TXN1960,1484,907,failed,user,6,8,0
TXN1961,1373,3873,failed,user,0,2,0
TXN1962,1975,6820,success,NA,0,5,0
TXN1963,1709,9291,success,NA,0,19,0
TXN1964,1199,348,success,NA,0,8,0
TXN1965,1536,7294,failed,bank,0,0,0
TXN1966,1465,973,success,NA,0,8,0
TXN1967,1088,4282,success,NA,0,11,0
TXN1968,1267,4356,success,NA,0,3,1
TXN1969,1654,2849,success,NA,0,15,0
TXN1970,1570,6628,success,NA,0,4,0
TXN1971,1921,4925,success,NA,0,16,0
TXN1972,1488,5376,success,NA,0,16,0
TXN1973,1876,6632,success,NA,0,5,0
TXN1974,1537,1852,success,NA,0,14,0
TXN1975,1046,2707,success,NA,0,0,0
TXN1976,1287,3396,success,NA,0,12,0
TXN1977,1777,9713,success,NA,0,15,0
TXN1978,1015,2999,success,NA,0,1,0
TXN1979,1710,991,success,NA,0,18,0
TXN1980,1400,1957,success,NA,0,22,0
TXN1981,1918,4887,success,NA,0,1,0
TXN1982,1793,8155,success,NA,0,20,1
TXN1983,1980,1293,success,NA,0,11,0
TXN1984,1085,5746,failed,fraud,2,11,0
TXN1985,1249,1516,success,NA,0,7,0
TXN1986,1390,4007,success,NA,0,11,0
TXN1987,1781,2016,success,NA,0,23,0
TXN1988,1334,425,success,NA,0,10,0
TXN1989,1628,312,success,NA,0,1,0
TXN1990,1518,4412,success,NA,0,0,0
TXN1991,1136,6552,success,NA,0,3,0
TXN1992,1882,7883,success,NA,0,8,0
TXN1993,1687,1943,success,NA,0,6,0
TXN1994,1839,8156,failed,user,12,21,0
TXN1995,1497,1702,failed,bank,6,9,1
TXN1996,1826,5590,success,NA,0,19,0
TXN1997,1726,3942,success,NA,0,13,0
TXN1998,1476,649,success,NA,0,0,0
TXN1999,1593,4865,success,NA,0,4,0
TXN2000,1222,1962,success,NA,0,12,0
TXN2001,1989,9534,success,NA,0,5,0
TXN2002,1371,8842,success,NA,0,21,1
TXN2003,1934,8622,success,NA,0,16,0
TXN2004,1994,4263,success,NA,0,14,0
TXN2005,1401,3687,success,NA,0,6,0
TXN2006,1442,9340,failed,NA,0,7,0
TXN2007,1489,5649,success,NA,0,20,0
TXN2008,1614,6498,success,NA,0,1,0
TXN2009,1272,8607,success,NA,0,17,0
TXN2010,1525,7432,success,NA,0,20,0
TXN2011,1158,9032,success,NA,0,22,0
TXN2012,1151,3619,success,NA,0,6,1
TXN2013,1994,7757,success,NA,0,19,0
TXN2014,1619,796,success,NA,0,15,0
TXN2015,1187,8554,success,NA,0,18,0
TXN2016,1812,4683,success,NA,0,8,0
TXN2017,1097,970,success,NA,0,11,0
TXN2018,1130,9319,success,NA,0,13,0
TXN2019,1804,7058,success,NA,0,6,0
TXN2020,1170,2431,success,NA,0,1,0
TXN2021,1935,3668,pending,user,0,16,0
TXN2022,1985,9039,success,NA,0,10,0
TXN2023,1182,4493,success,NA,0,17,0
TXN2024,1982,322,success,NA,0,11,0
TXN2025,1363,1823,failed,NA,0,2,0
TXN2026,1038,2597,failed,bank,0,20,0
TXN2027,1526,3214,success,NA,0,13,0
TXN2028,1887,4830,success,NA,0,14,0
TXN2029,1496,996,success,NA,0,18,0
TXN2030,1515,556,success,NA,0,9,0
TXN2031,1348,6769,success,NA,0,8,0
TXN2032,1981,8485,success,NA,0,9,0
TXN2033,1920,8747,success,NA,0,19,0
TXN2034,1396,6410,success,NA,0,22,0
TXN2035,1721,7707,failed,fraud,0,3,0
TXN2036,1160,3640,success,NA,0,18,0
TXN2037,1015,1242,success,NA,0,9,0
TXN2038,1492,1514,success,NA,0,16,0
TXN2039,1425,440,failed,user,0,11,0
TXN2040,1107,5665,failed,network,12,0,1
TXN2041,1893,6156,success,NA,0,10,0
TXN2042,1449,8914,success,NA,0,12,0
TXN2043,1310,2610,failed,NA,0,0,0
TXN2044,1738,5917,success,NA,0,0,0
TXN2045,1169,1261,success,NA,0,20,0
TXN2046,1545,9171,success,NA,0,15,0
TXN2047,1413,1589,success,NA,0,6,0
TXN2048,1250,9154,success,NA,0,22,0
TXN2049,1758,693,failed,NA,0,9,0
TXN2050,1780,8743,success,NA,0,15,0
TXN2051,1140,8971,success,NA,0,0,0
TXN2052,1273,1333,success,NA,0,21,0
TXN2053,1415,7730,success,NA,0,8,0
TXN2054,1607,7395,success,NA,0,5,0
TXN2055,1738,4436,success,NA,0,14,0
TXN2056,1890,969,success,NA,0,3,0
TXN2057,1038,2389,success,NA,0,14,0
TXN2058,1813,8997,success,NA,0,9,0
TXN2059,1028,5980,success,NA,0,15,0
TXN2060,1957,5452,pending,network,0,12,0
TXN2061,1476,5713,success,NA,0,18,0
TXN2062,1317,5325,success,NA,0,19,0
TXN2063,1244,557,success,NA,0,3,1
TXN2064,1747,1486,success,NA,0,19,0
TXN2065,1696,8800,success,NA,0,21,0
TXN2066,1271,7404,success,NA,0,15,0
TXN2067,1439,4566,success,NA,0,10,0
TXN2068,1747,3672,success,NA,0,14,0
TXN2069,1238,4449,success,NA,0,10,0
TXN2070,1376,5087,success,NA,0,22,0
TXN2071,1265,8161,success,NA,0,10,0
TXN2072,1925,3765,success,NA,0,2,0
TXN2073,1920,7887,success,NA,0,23,0
TXN2074,1358,1351,success,NA,0,23,0
TXN2075,1339,7420,success,NA,0,16,0
TXN2076,1388,5235,success,NA,0,4,0
TXN2077,1576,2205,success,NA,0,12,0
TXN2078,1989,6461,success,NA,0,9,0
TXN2079,1688,6415,pending,NA,0,4,0
TXN2080,1002,742,failed,bank,0,11,0
TXN2081,1428,1528,success,NA,0,7,0
TXN2082,1141,6446,success,NA,0,23,0
TXN2083,1375,8498,success,NA,0,11,0
TXN2084,1669,491,success,NA,0,15,0
TXN2085,1323,2696,success,NA,0,1,0
TXN2086,1145,5259,success,NA,0,2,0
TXN2087,1957,6583,success,NA,0,17,0
TXN2088,1292,4727,failed,bank,2,16,0
TXN2089,1664,7261,success,NA,0,1,0
TXN2090,1431,9977,failed,fraud,0,21,0
TXN2091,1704,2695,success,NA,0,11,0
TXN2092,1948,8260,success,NA,0,16,0
TXN2093,1974,9366,success,NA,0,5,0
TXN2094,1584,7983,success,NA,0,16,0
TXN2095,1398,5526,success,NA,0,1,0
TXN2096,1816,7978,success,NA,0,7,0
TXN2097,1888,2130,success,NA,0,13,0
TXN2098,1343,6139,success,NA,0,5,0
TXN2099,1963,7446,failed,bank,0,8,0
TXN2100,1139,9789,success,NA,0,0,0
TXN2101,1186,7847,pending,bank,0,4,0
TXN2102,1804,911,success,NA,0,6,0
TXN2103,1060,8396,success,NA,0,8,0
TXN2104,1996,3544,success,NA,0,13,0
TXN2105,1938,954,success,NA,0,8,0
TXN2106,1379,1319,failed,bank,0,3,0
TXN2107,1709,454,success,NA,0,19,0
TXN2108,1806,9085,success,NA,0,14,0
TXN2109,1439,9806,success,NA,0,3,0
TXN2110,1318,1234,success,NA,0,2,0
TXN2111,1301,8988,success,NA,0,23,0
TXN2112,1343,1775,success,NA,0,20,0
TXN2113,1010,8512,success,NA,0,22,0
TXN2114,1061,5861,success,NA,0,21,0
TXN2115,1844,5656,failed,user,48,13,0
TXN2116,1225,4006,success,NA,0,8,0
TXN2117,1152,221,success,NA,0,18,0
TXN2118,1710,8515,success,NA,0,5,0
TXN2119,1563,2356,success,NA,0,2,0
TXN2120,1771,9400,success,NA,0,17,0
TXN2121,1570,9948,success,NA,0,15,0
TXN2122,1583,471,success,NA,0,2,0
TXN2123,1659,5590,success,NA,0,1,0
TXN2124,1860,9451,success,NA,0,1,0
TXN2125,1574,4725,success,NA,0,22,1
TXN2126,1309,9132,success,NA,0,9,0
TXN2127,1884,6798,success,NA,0,14,0
TXN2128,1242,6153,pending,fraud,0,2,1
TXN2129,1492,1523,success,NA,0,7,0
TXN2130,1365,3293,failed,fraud,2,17,0
TXN2131,1329,2231,success,NA,0,10,0
TXN2132,1106,9691,success,NA,0,6,0
TXN2133,1225,3146,success,NA,0,18,0
TXN2134,1824,6696,success,NA,0,6,0
TXN2135,1217,9832,success,NA,0,1,0
TXN2136,1936,5932,success,NA,0,5,0
TXN2137,1752,6032,failed,bank,0,4,0
TXN2138,1505,5848,success,NA,0,13,1
TXN2139,1258,9677,success,NA,0,17,0
TXN2140,1887,8465,success,NA,0,3,0
TXN2141,1773,8461,success,NA,0,3,0
TXN2142,1516,9896,success,NA,0,23,0
TXN2143,1772,8506,success,NA,0,12,0
TXN2144,1053,9195,success,NA,0,22,0
TXN2145,1046,4574,success,NA,0,20,0
TXN2146,1726,6609,pending,bank,0,0,0
TXN2147,1688,7670,success,NA,0,19,0
TXN2148,1520,2824,success,NA,0,4,0
TXN2149,1098,5723,failed,user,0,23,0
TXN2150,1019,3174,success,NA,0,2,0
TXN2151,1889,8721,success,NA,0,20,0
TXN2152,1752,1403,success,NA,0,18,0
TXN2153,1572,9131,success,NA,0,12,0
TXN2154,1890,3904,success,NA,0,6,0
TXN2155,1489,8184,success,NA,0,9,0
TXN2156,1418,974,success,NA,0,2,0
TXN2157,1689,2220,success,NA,0,22,0
TXN2158,1849,5556,success,NA,0,1,0
TXN2159,1061,2445,failed,NA,6,6,0
TXN2160,1144,8270,success,NA,0,8,0
TXN2161,1215,8276,success,NA,0,20,0
TXN2162,1002,5565,success,NA,0,11,0
TXN2163,1159,2720,failed,user,24,21,0
TXN2164,1738,3415,success,NA,0,9,0
TXN2165,1997,638,success,NA,0,18,0
TXN2166,1780,3188,failed,bank,6,12,0
TXN2167,1119,9145,success,NA,0,9,0
TXN2168,1892,6713,failed,user,12,4,0
TXN2169,1088,4136,success,NA,0,14,0
TXN2170,1328,8581,success,NA,0,20,0
TXN2171,1579,4320,failed,fraud,0,2,0
TXN2172,1909,6069,success,NA,0,7,0
TXN2173,1356,9956,success,NA,0,5,0
TXN2174,1609,606,success,NA,0,18,0
TXN2175,1266,8072,failed,fraud,0,16,0
TXN2176,1616,5502,success,NA,0,9,0
TXN2177,1951,3617,success,NA,0,0,0
TXN2178,1322,3949,success,NA,0,12,0
TXN2179,1634,6527,success,NA,0,9,0
TXN2180,1987,7550,success,NA,0,11,0
TXN2181,1540,1066,success,NA,0,1,0
TXN2182,1648,6520,success,NA,0,9,0
TXN2183,1194,2112,success,NA,0,20,0
TXN2184,1920,9080,success,NA,0,22,0
TXN2185,1737,9879,success,NA,0,0,0
TXN2186,1331,4371,failed,bank,0,0,0
TXN2187,1169,3546,failed,network,0,19,0
TXN2188,1520,1863,success,NA,0,14,0
TXN2189,1462,6306,success,NA,0,21,0
TXN2190,1039,9693,success,NA,0,0,0
TXN2191,1536,2363,success,NA,0,20,0
TXN2192,1260,9756,success,NA,0,8,0
TXN2193,1394,1281,success,NA,0,23,0
TXN2194,1954,9887,success,NA,0,6,0
TXN2195,1225,5881,failed,network,0,15,0
TXN2196,1983,3049,success,NA,0,15,0
TXN2197,1123,3490,success,NA,0,12,0
TXN2198,1974,4106,success,NA,0,9,0
TXN2199,1037,355,failed,bank,0,17,0
TXN2200,1327,9965,success,NA,0,8,0
TXN2201,1250,1739,success,NA,0,11,0
TXN2202,1900,9759,success,NA,0,23,0
TXN2203,1175,3967,success,NA,0,12,0
TXN2204,1601,7130,success,NA,0,10,0
TXN2205,1913,8661,success,NA,0,14,0
TXN2206,1453,2986,success,NA,0,9,0
TXN2207,1036,3912,success,NA,0,9,0
TXN2208,1315,9692,success,NA,0,8,0
TXN2209,1687,5699,failed,fraud,24,2,0
TXN2210,1972,3311,success,NA,0,22,0
TXN2211,1795,9406,success,NA,0,15,0
TXN2212,1964,1869,success,NA,0,11,0
TXN2213,1972,1392,success,NA,0,16,0
TXN2214,1592,5610,success,NA,0,14,0
TXN2215,1113,2276,success,NA,0,2,0
TXN2216,1039,1129,failed,network,0,4,0
TXN2217,1300,4256,pending,user,0,12,0
TXN2218,1223,6330,success,NA,0,23,0
TXN2219,1317,7285,success,NA,0,5,0
TXN2220,1348,863,success,NA,0,8,0
TXN2221,1114,5139,success,NA,0,18,1
TXN2222,1697,2081,success,NA,0,6,0
TXN2223,1322,8564,success,NA,0,12,0
TXN2224,1567,9145,failed,bank,0,21,0
TXN2225,1039,9783,success,NA,0,4,0
TXN2226,1865,5961,failed,fraud,6,15,0
TXN2227,1039,2703,success,NA,0,3,0
TXN2228,1858,3390,success,NA,0,4,0
TXN2229,1972,7926,success,NA,0,19,1
TXN2230,1748,1191,success,NA,0,18,0
TXN2231,1288,9091,success,NA,0,22,0
TXN2232,1261,8608,success,NA,0,5,0
TXN2233,1215,2947,success,NA,0,3,0
TXN2234,1146,9331,pending,bank,0,0,0
TXN2235,1335,4091,success,NA,0,16,0
TXN2236,1167,2088,success,NA,0,8,0
TXN2237,1091,4320,failed,NA,12,15,0
TXN2238,1352,4733,success,NA,0,22,0
TXN2239,1570,544,success,NA,0,1,0
TXN2240,1570,7166,success,NA,0,10,0
TXN2241,1815,1834,success,NA,0,4,0
TXN2242,1680,3560,failed,bank,2,12,0
TXN2243,1780,3836,success,NA,0,19,0
TXN2244,1362,5316,success,NA,0,16,0
TXN2245,1556,9240,success,NA,0,14,0
TXN2246,1344,5478,success,NA,0,21,0
TXN2247,1692,6731,success,NA,0,11,0
TXN2248,1169,6943,failed,fraud,0,5,0
TXN2249,1355,9693,success,NA,0,19,0
TXN2250,1190,9993,success,NA,0,12,0
TXN2251,1666,4708,success,NA,0,17,0
TXN2252,1421,7132,success,NA,0,23,0
TXN2253,1699,6919,success,NA,0,14,0
TXN2254,1006,7657,pending,network,0,14,0
TXN2255,1132,7719,success,NA,0,7,0
TXN2256,1746,6269,success,NA,0,18,0
TXN2257,1556,4584,success,NA,0,22,0
TXN2258,1825,6029,success,NA,0,13,0
TXN2259,1760,8940,success,NA,0,6,0
TXN2260,1030,1362,success,NA,0,13,0
TXN2261,1534,3012,success,NA,0,4,0
TXN2262,1425,2988,failed,NA,12,14,0
TXN2263,1393,3247,success,NA,0,20,0
TXN2264,1671,5346,success,NA,0,14,0
TXN2265,1362,7254,success,NA,0,23,0
TXN2266,1436,5780,success,NA,0,3,0
TXN2267,1669,176,failed,fraud,6,0,0
TXN2268,1550,5652,failed,bank,6,16,0
TXN2269,1926,1241,success,NA,0,19,0
TXN2270,1081,2689,failed,bank,12,0,0
TXN2271,1355,1416,success,NA,0,15,0
TXN2272,1257,9261,failed,user,0,12,0
TXN2273,1717,6503,success,NA,0,17,0
TXN2274,1588,6721,success,NA,0,9,0
TXN2275,1988,6733,success,NA,0,22,0
TXN2276,1523,4589,failed,fraud,0,17,0
TXN2277,1294,8926,success,NA,0,16,0
TXN2278,1961,2937,success,NA,0,8,0
TXN2279,1223,9704,success,NA,0,13,0
TXN2280,1524,4136,success,NA,0,20,0
TXN2281,1045,2311,success,NA,0,12,0
TXN2282,1666,4230,failed,network,48,19,0
TXN2283,1112,2891,success,NA,0,19,1
TXN2284,1232,6090,failed,bank,6,13,0
TXN2285,1016,3610,success,NA,0,10,0
TXN2286,1359,4808,success,NA,0,12,0
TXN2287,1222,676,success,NA,0,16,0
TXN2288,1865,5064,success,NA,0,2,0
TXN2289,1699,1425,success,NA,0,0,0
TXN2290,1447,1231,success,NA,0,20,0
TXN2291,1855,5758,success,NA,0,4,0
TXN2292,1364,540,success,NA,0,12,0
TXN2293,1674,3779,success,NA,0,23,0
TXN2294,1325,6024,success,NA,0,4,0
TXN2295,1466,3584,success,NA,0,4,0
TXN2296,1413,3346,success,NA,0,22,0
TXN2297,1454,1990,success,NA,0,11,0
TXN2298,1585,5064,success,NA,0,1,0
TXN2299,1232,1932,success,NA,0,22,0
TXN2300,1223,4958,success,NA,0,15,0
TXN2301,1993,3037,success,NA,0,16,0
TXN2302,1830,5635,success,NA,0,4,0
TXN2303,1411,3209,success,NA,0,11,0
TXN2304,1571,4580,success,NA,0,14,0
TXN2305,1334,731,success,NA,0,5,0
TXN2306,1221,5304,success,NA,0,12,0
TXN2307,1036,1123,success,NA,0,10,0
TXN2308,1988,2437,success,NA,0,16,0
TXN2309,1277,2743,success,NA,0,8,0
TXN2310,1195,9612,success,NA,0,15,0
TXN2311,1915,4390,success,NA,0,16,0
TXN2312,1863,2206,failed,bank,12,19,0
TXN2313,1483,8016,failed,user,0,23,0
TXN2314,1241,2630,success,NA,0,17,0
TXN2315,1323,7307,success,NA,0,12,0
TXN2316,1730,2209,success,NA,0,10,0
TXN2317,1191,6822,success,NA,0,12,0
TXN2318,1016,1677,success,NA,0,23,0
TXN2319,1523,8269,success,NA,0,12,0
TXN2320,1917,7130,success,NA,0,11,0
TXN2321,1400,2035,success,NA,0,13,0
TXN2322,1905,9763,pending,network,0,12,0
TXN2323,1885,8538,success,NA,0,8,0
TXN2324,1704,2231,failed,user,6,13,0
TXN2325,1021,2346,failed,fraud,0,0,0
TXN2326,1473,7214,success,NA,0,8,0
TXN2327,1119,2647,success,NA,0,3,0
TXN2328,1209,951,success,NA,0,11,0
TXN2329,1305,6110,success,NA,0,23,0
TXN2330,1269,9340,success,NA,0,13,0
TXN2331,1703,1727,success,NA,0,8,0
TXN2332,1686,2931,success,NA,0,2,0
TXN2333,1284,5672,success,NA,0,5,0
TXN2334,1715,8102,success,NA,0,2,0
TXN2335,1675,1428,success,NA,0,0,0
TXN2336,1762,1298,success,NA,0,21,0
TXN2337,1226,5700,success,NA,0,20,0
TXN2338,1947,6129,success,NA,0,2,0
TXN2339,1380,9506,success,NA,0,13,0
TXN2340,1459,7086,success,NA,0,19,0
TXN2341,1006,6537,success,NA,0,1,0
TXN2342,1028,1108,failed,fraud,24,11,0
TXN2343,1906,2098,success,NA,0,9,0
TXN2344,1032,6165,success,NA,0,12,0
TXN2345,1645,4298,success,NA,0,19,0
TXN2346,1878,2526,failed,network,12,3,0
TXN2347,1078,4653,success,NA,0,18,0
TXN2348,1927,3603,success,NA,0,21,0
TXN2349,1946,270,success,NA,0,0,0
TXN2350,1458,4868,success,NA,0,10,0
TXN2351,1569,7242,success,NA,0,15,0
TXN2352,1982,4673,success,NA,0,18,0
TXN2353,1537,7399,pending,bank,0,18,0
TXN2354,1481,5668,success,NA,0,11,0
TXN2355,1429,9906,success,NA,0,2,0
TXN2356,1737,7259,success,NA,0,22,0
TXN2357,1284,4626,success,NA,0,23,0
TXN2358,1515,1921,failed,user,0,17,0
TXN2359,1976,7965,success,NA,0,16,0
TXN2360,1098,1512,success,NA,0,4,0
TXN2361,1396,5571,success,NA,0,15,0
TXN2362,1488,8586,failed,fraud,2,23,0
TXN2363,1038,8286,success,NA,0,13,0
TXN2364,1270,7863,success,NA,0,18,1
TXN2365,1886,2118,success,NA,0,5,0
TXN2366,1796,5803,success,NA,0,2,0
TXN2367,1156,7287,pending,bank,0,5,0
TXN2368,1074,7066,success,NA,0,11,0
TXN2369,1883,6241,success,NA,0,19,0
TXN2370,1799,1564,success,NA,0,10,0
TXN2371,1129,2648,success,NA,0,6,0
TXN2372,1686,1051,success,NA,0,0,0
TXN2373,1973,1083,pending,bank,0,15,0
TXN2374,1083,6949,success,NA,0,15,0
TXN2375,1021,8515,failed,bank,0,16,0
TXN2376,1458,5101,success,NA,0,14,0
TXN2377,1538,4526,success,NA,0,20,0
TXN2378,1706,528,success,NA,0,8,0
TXN2379,1848,565,success,NA,0,4,0
TXN2380,1381,1241,pending,network,0,19,0
TXN2381,1747,6347,failed,user,2,7,0
TXN2382,1439,9653,success,NA,0,20,0
TXN2383,1603,321,success,NA,0,0,1
TXN2384,1988,8384,success,NA,0,6,0
TXN2385,1020,7828,failed,fraud,0,10,0
TXN2386,1302,6058,failed,network,0,19,0
TXN2387,1975,8037,success,NA,0,20,0
TXN2388,1868,3382,success,NA,0,12,0
TXN2389,1954,837,success,NA,0,21,0
TXN2390,1083,6272,success,NA,0,12,0
TXN2391,1773,9923,success,NA,0,6,0
TXN2392,1658,672,success,NA,0,10,0
TXN2393,1952,3891,success,NA,0,17,0
TXN2394,1452,3726,success,NA,0,0,0
TXN2395,1386,2622,failed,user,0,11,0
TXN2396,1506,6965,success,NA,0,2,0
TXN2397,1256,5083,success,NA,0,0,0
TXN2398,1569,7838,success,NA,0,3,0
TXN2399,1891,5264,success,NA,0,5,0
TXN2400,1933,4762,success,NA,0,4,0
TXN2401,1526,116,success,NA,0,10,0
TXN2402,1161,7583,success,NA,0,19,0
TXN2403,1956,4666,success,NA,0,22,0
TXN2404,1162,1190,success,NA,0,12,0
TXN2405,1831,5780,success,NA,0,10,0
TXN2406,1792,7515,success,NA,0,5,0
TXN2407,1791,9429,success,NA,0,18,0
TXN2408,1523,4521,success,NA,0,14,0
TXN2409,1785,3389,success,NA,0,20,1
TXN2410,1270,598,success,NA,0,12,0
TXN2411,1491,7725,success,NA,0,9,0
TXN2412,1207,8314,pending,bank,0,0,0
TXN2413,1538,248,success,NA,0,12,0
TXN2414,1583,621,success,NA,0,5,0
TXN2415,1059,840,success,NA,0,20,0
TXN2416,1429,9880,success,NA,0,23,0
TXN2417,1984,1224,success,NA,0,19,0
TXN2418,1656,228,success,NA,0,11,1
TXN2419,1604,2294,success,NA,0,16,0
TXN2420,1308,4136,failed,network,6,17,0
TXN2421,1519,784,success,NA,0,23,0
TXN2422,1590,6282,success,NA,0,7,0
TXN2423,1026,848,failed,fraud,0,13,0
TXN2424,1685,7651,success,NA,0,4,0
TXN2425,1561,9029,success,NA,0,21,0
TXN2426,1198,2845,success,NA,0,1,0
TXN2427,1386,4638,success,NA,0,21,0
TXN2428,1348,7347,success,NA,0,10,0
TXN2429,1959,3134,success,NA,0,2,0
TXN2430,1939,781,success,NA,0,21,0
TXN2431,1692,1179,success,NA,0,15,0
TXN2432,1535,1655,failed,network,6,20,0
TXN2433,1827,2983,success,NA,0,15,0
TXN2434,1377,9457,success,NA,0,8,0
TXN2435,1898,8566,failed,fraud,6,12,0
TXN2436,1915,5124,success,NA,0,9,0
TXN2437,1557,7149,success,NA,0,16,0
TXN2438,1526,1540,success,NA,0,20,0
TXN2439,1152,943,success,NA,0,16,0
TXN2440,1733,1440,success,NA,0,9,0
TXN2441,1205,3439,success,NA,0,7,0
TXN2442,1454,4289,pending,NA,0,6,0
TXN2443,1272,4529,failed,user,0,13,0
TXN2444,1893,2313,failed,NA,0,21,0
TXN2445,1235,3482,failed,NA,12,17,0
TXN2446,1851,2421,success,NA,0,20,0
TXN2447,1739,4362,success,NA,0,18,0
TXN2448,1520,1565,failed,bank,0,17,0
TXN2449,1677,6376,success,NA,0,13,0
TXN2450,1943,7138,pending,fraud,0,9,0
TXN2451,1955,5636,success,NA,0,0,0
TXN2452,1830,2967,success,NA,0,8,0
TXN2453,1725,5781,success,NA,0,17,0
TXN2454,1500,7736,pending,bank,0,12,0
TXN2455,1116,1217,success,NA,0,16,0
TXN2456,1385,8352,success,NA,0,22,0
TXN2457,1343,5159,success,NA,0,21,0
TXN2458,1583,4377,success,NA,0,15,0
TXN2459,1394,5860,success,NA,0,23,0
TXN2460,1063,3705,success,NA,0,10,0
TXN2461,1716,3843,success,NA,0,22,0
